source_id,ref_epoch,ra,dec,ra_error,dec_error,ra_dec_corr,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,has_epoch_rv,ipd_frac_multi_peak,ipd_gof_harmonic_amplitude,astrometric_chi2_al,astrometric_n_good_obs_al,ruwe,duplicated_source,mass
66811450402457216,2016.0,56.585399836649145,24.785282982842787,0.014623404,0.010693379,0.10598183,7.454756179233914,0.016104769,18.583779121327936,0.019467436,-45.18087140683727,0.014230603,13.337562,14.147645,12.4529915,1.6946535,2.5587225,2.4863913,False,0,0.061824113,242.11212,221,1.0836929,False,0.661
65232105028172160,2016.0,55.88323532267292,23.673853776514,0.05045303,0.03259977,0.08061602,7.433494730783139,0.05265048,19.924954323283515,0.07243255,-45.31810028461178,0.0464999,10.641136,11.002267,10.113153,0.8891134,8.498909,0.3929485,False,0,0.033200532,3320.2585,200,2.9208245,False,1.086
66814302258090880,2016.0,56.5324012385008,24.86647317223618,0.82577354,0.42152435,-0.9815545,,,,,,,13.5226555,,,,,,False,0,0.10173137,629.3928,51,,False,5.001
66814302260735104,2016.0,56.53250842192713,24.866692057387805,0.1054932,0.08037381,0.11638486,6.985169861758208,0.1235162,20.400114505231365,0.13998702,-45.428114276058864,0.1042764,11.950156,12.338009,11.022074,1.3159351,,,False,46,0.031460423,21719.725,193,7.545461,False,0.788
65233788655261568,2016.0,55.89349233390916,23.761713579644525,0.027420409,0.019510629,0.04792878,7.27281753089127,0.029543715,22.96594039164058,0.037338458,-47.11639672043164,0.025841212,11.201932,11.649506,10.5917,1.057806,4.5138884,0.76996934,False,0,0.018472146,1171.1123,183,1.3708965,False,0.932
66816187748666624,2016.0,56.99900829163413,24.73108641902402,0.22955865,0.17617857,0.03617125,7.754313311875142,0.26008207,20.43297629521534,0.29801896,-47.26646233291216,0.22832695,12.904102,13.64193,12.063589,1.5783405,6.711628,3.8164992,False,0,0.047240727,89116.04,249,14.870772,False,0.7
66816295125702144,2016.0,56.8904124483072,24.683996791687623,0.012011658,0.008759946,0.08315587,7.422158629100373,0.013427517,19.58248325893324,0.015437465,-46.27140917710216,0.011355215,12.540388,13.1757765,11.774289,1.4014874,5.1210036,2.0508575,False,0,0.033742726,376.03677,283,0.990435,False,0.75
65241313435901568,2016.0,56.1334290890114,23.87484927646505,0.03554339,0.026848154,0.19584242,7.367449998542193,0.039420117,19.57888027760635,0.04786971,-45.42340532837509,0.036977574,14.320809,15.033832,12.844796,2.1890354,15.866132,14.526879,False,0,0.053862426,782.5339,226,1.1024199,False,0.549
65241313437941504,2016.0,56.13322156163397,23.875211468904485,0.0349699,0.025829317,0.21777114,7.357232412939338,0.03812598,19.612794179791926,0.04893924,-46.53499963859164,0.0379061,14.404743,15.336383,12.858709,2.4776735,10.056603,5.962319,False,0,0.033976972,633.5638,221,0.9595992,False,0.473
65242069352190976,2016.0,55.99511103368515,23.88252732507404,0.050385375,0.03727437,0.21568869,7.332855207330711,0.05680062,19.88152990707388,0.061959986,-44.69357603049772,0.045594484,9.539745,9.822223,9.087022,0.7352009,6.289491,0.49223006,False,0,0.054197203,4455.786,233,3.060309,False,1.279
65244749411766528,2016.0,56.14763096345229,24.001134217971668,0.01618071,0.012406072,0.16967408,7.328443682577038,0.018997936,21.423837772886003,0.020184925,-45.87308933879669,0.01540891,13.679698,14.571675,12.749762,1.8219137,3.065213,2.2203681,False,0,0.070532046,301.11557,246,1.1517475,False,0.614
65247704349267584,2016.0,56.05452292932521,24.030615863047565,0.017695986,0.012249984,0.115100816,7.594803806906587,0.019991616,21.404856037527303,0.022041071,-45.88621865204381,0.015385619,11.167223,11.591781,10.58207,1.0097103,4.2054543,0.51638615,False,0,0.055862386,737.45404,240,0.95421356,False,0.971
65248151025861120,2016.0,56.09618368466843,24.068094985032182,0.029098438,0.021671768,0.13733321,7.442648971691504,0.03535474,21.77457264714172,0.032877274,-47.34106561409916,0.02491423,13.168843,13.995894,12.250082,1.7458124,,,False,1,0.064963154,1099.0642,228,2.2517962,False,0.634
65248460263511552,2016.0,56.05316220658391,24.031592251729883,0.102332674,0.09168531,0.33194432,7.363469370053254,0.13366552,20.146309227148777,0.12640567,-45.14531743177651,0.10855923,11.859773,12.415699,11.137634,1.2780647,4.6761637,1.2272983,False,0,0.13041663,16669.252,227,6.1513267,False,0.809
66823304512166528,2016.0,56.908774047786046,24.89165534984492,0.06838776,0.05367749,0.007424941,7.395751435837692,0.07999321,21.06658388495469,0.083945476,-44.05532516247117,0.06523885,13.674303,14.561905,12.73635,1.8255548,4.3078628,5.4931464,False,0,0.020378765,9804.445,274,6.221586,False,0.614
65249250535404928,2016.0,56.06105910286945,24.10191467207473,0.015209513,0.011326394,0.101605944,7.1375867450273605,0.017789356,20.708631306878623,0.019033784,-43.43679844036549,0.014365265,10.878019,11.249774,9.9684305,1.2813435,6.016562,0.9310077,False,0,0.03809938,712.44525,262,1.1756079,False,0.809
65249250537488128,2016.0,56.06126040461992,24.10143653880541,0.046299603,0.0343084,0.112011485,6.909328975759729,0.05446084,18.73960637693308,0.05535812,-41.028878368305456,0.042186297,11.056349,11.359674,10.068474,1.2912006,,,False,0,0.023443244,6083.1025,261,3.47899,False,0.801
65254851174771584,2016.0,55.66768554509101,23.98916056381108,0.036522925,0.024629503,-0.011873053,7.353940259122917,0.038288992,18.058163125459576,0.049553424,-45.4803497493351,0.03195029,14.815301,16.166859,13.669749,2.4971094,15.180866,6.5293174,False,0,0.034540817,449.88617,226,1.4341736,False,0.46
66832100605159424,2016.0,57.07381062715844,25.04764063408678,0.01754791,0.012258724,0.050896253,7.499269077311336,0.019107254,19.516684921075115,0.02406022,-47.057326027126166,0.01610001,10.744773,11.121812,10.203328,0.91848373,5.1448417,0.45161948,False,0,0.033453584,985.5766,279,1.3372483,False,1.048
66832993955739776,2016.0,56.76490881113397,24.819761527422934,0.2689521,0.21158224,0.0501491,8.438730399084777,0.3327574,19.50891123079813,0.3341444,-41.9222956316808,0.26620686,8.478755,8.41466,7.912686,0.5019746,,,False,76,0.05555974,103375.984,244,12.858032,False,1.568
65266494828710400,2016.0,55.90298289326376,24.23211488843657,0.06938315,0.057953086,0.1203638,7.314589696392642,0.08198914,20.333375443219484,0.087707594,-46.5100729007747,0.06587295,14.178851,15.150766,13.054563,2.0962038,-1.5722564,8.052981,False,2,0.09878347,5066.001,249,4.685808,False,0.557
65266499126062080,2016.0,55.90242144676382,24.232125457001704,0.09870053,0.07453746,0.04302403,7.698967125167992,0.11388447,19.570862182934587,0.120062515,-42.10544434847715,0.0861581,14.4374275,,,,-92.690414,7.1160617,False,0,0.0054546073,5028.587,245,2.935055,False,5.001
66837495084120320,2016.0,56.66783020915378,24.930864388149654,0.078252494,0.058794256,0.14461254,7.255883536269022,0.091154054,22.21019170396207,0.09535384,-45.20494407379466,0.07347495,13.436048,14.251829,12.419264,1.8325653,5.775973,2.5720131,False,55,0.013750189,7370.5254,256,5.5730724,False,0.614
66838452861270272,2016.0,56.66165931699253,24.9594368870878,0.015613624,0.010989064,0.006659264,7.4069576100515615,0.019041356,20.610307326877862,0.01891045,-46.954463131057246,0.013955429,10.10806,10.424523,9.622222,0.8023014,5.1193595,0.7302814,False,0,0.029851746,534.9336,253,0.9594057,False,1.202
65271996684817280,2016.0,56.2190045645284,24.11313304360812,0.38749242,0.3188095,-0.25874826,8.345685150896063,0.4386326,20.541505263518896,0.4411626,-46.08145001719576,0.3081797,3.6982086,3.645838,3.7338002,-0.08796215,4.795939,0.4035046,False,0,0.036550455,48676.176,103,2.7675414,False,5.001
65272817023559040,2016.0,56.09705800204935,24.132377233709853,0.03148268,0.024096482,0.1658863,7.25107773889799,0.037444804,20.325850542233443,0.039259054,-47.786933718396135,0.029576976,14.205825,14.27768,12.883926,1.393754,10.244207,7.441258,False,0,0.06467952,748.0696,254,0.99422127,False,0.75
65272821318002560,2016.0,56.09822487063708,24.13243934164225,0.087244794,0.06735988,0.12566459,7.363603299962179,0.100038484,28.07065074649472,0.10553127,-43.09795066967192,0.08180087,8.972041,9.213455,8.561195,0.6522598,6.376698,0.4192527,False,0,0.056762308,15059.198,237,5.4099,False,1.395
65273027476967680,2016.0,56.11679051504391,24.17134251407773,0.13844775,0.10391898,0.052198432,8.011358629656003,0.17234565,22.795671238318583,0.16765225,-48.90817827039521,0.12374318,12.943953,13.674229,12.004851,1.6693773,,,False,49,0.1026829,23898.795,233,5.186329,False,0.667
65275089060719104,2016.0,56.1833687967795,24.231003278419283,0.02186628,0.016528483,0.0058992277,7.465089779730926,0.026360298,21.46729347046291,0.026485916,-46.4541970849661,0.020605858,11.193486,11.617371,10.609508,1.007863,5.3713703,0.49375704,False,0,0.019695977,1075.613,209,1.2194091,False,0.971
65275501377570944,2016.0,56.27733777372245,24.26330921922256,0.16285446,0.12354532,0.20284751,6.834919644298814,0.19359963,19.01709736631261,0.21054849,-46.06544490408489,0.15422788,8.547794,8.7130785,8.243614,0.4694643,8.299701,1.6597587,False,0,0.022099903,49716.355,218,9.412993,True,1.568
65276703968959488,2016.0,56.435155513167,24.22010548147908,0.017187066,0.0130409235,0.058980666,7.563215718435812,0.01921521,20.57486069829536,0.023561612,-47.20036506838736,0.015601278,10.392956,10.766737,9.8455715,0.92116547,-31.98658,12.803273,False,0,0.05596788,880.0779,265,1.2293495,False,1.048
66846291177113088,2016.0,56.83687734919407,25.08656572476833,0.025522862,0.022834573,0.24253789,7.256440119595136,0.031353235,18.65864663618749,0.03260498,-45.977086468875946,0.029459007,14.673388,15.891913,13.578023,2.3138905,-5.889921,8.986962,False,0,0.043177996,215.96146,223,1.005088,False,0.513
65277975278721152,2016.0,56.42257638294714,24.288391329066016,0.1573934,0.124632575,0.3072399,8.71673384653804,0.1716094,13.245793148969648,0.21480863,-46.990916480869856,0.15537384,9.320018,9.596251,8.872482,0.72376823,3.169724,1.5051854,False,0,0.051545992,30513.537,206,8.587495,False,1.299
65281166437426176,2016.0,56.387342327527634,24.303034287977688,0.016386975,0.012422266,0.2489084,7.522663209747789,0.017934922,20.256423623849187,0.022203077,-45.16538946574379,0.015791336,12.989489,13.737245,12.144871,1.5923738,-5.3023787,6.4750643,False,0,0.060114797,443.6859,236,1.2143942,False,0.695
65281239453865856,2016.0,56.37602962223804,24.312444915657963,0.023780197,0.018427372,0.29430318,7.338781422028091,0.026541505,18.946319933632715,0.03180253,-47.250448256608685,0.022565119,14.607255,15.810062,13.522047,2.2880154,-0.44759342,8.008368,False,0,0.03343751,251.23549,229,1.0718954,False,0.518
66852647730267264,2016.0,57.77331327973776,24.7365778100684,0.015669657,0.01084437,0.19558217,7.243738617452612,0.017676247,19.98616428855798,0.02256341,-45.29769641617262,0.015453374,13.310761,14.104215,12.426154,1.6780605,23.129837,4.037427,False,0,0.054755718,488.9206,419,1.1109239,False,0.667
65282716922610944,2016.0,56.407554166556594,24.33546030372484,0.41342223,0.26650903,0.0012154068,8.784935218338338,0.46147794,21.074604762826485,0.54587805,-40.3750347976836,0.34573755,7.248939,7.2365327,6.9770474,0.25948524,,,False,40,0.06627382,112258.67,206,11.507215,False,1.759
65283232316451328,2016.0,56.45679586432521,24.36754142471917,0.3413159,0.19997936,-0.13126497,7.671309961502887,0.3104234,19.515752191840225,0.45126843,-45.52730972393302,0.27632993,3.863349,3.836872,3.8506403,-0.013768196,16.286316,0.30294216,False,0,0.056150705,115639.93,170,3.5421169,False,3.199
65284469269256704,2016.0,56.42449682534324,24.43131680345144,0.018941807,0.012233593,0.1367577,7.374518162509229,0.019830715,20.51139814322395,0.025520446,-44.71388534229041,0.015254843,11.090695,11.508349,10.504712,1.0036373,7.619913,0.4348205,False,0,0.02889503,539.40393,200,0.93806535,False,0.971
65287458566524928,2016.0,56.20099235353907,24.28926774500748,0.06433657,0.047013137,0.10383789,7.385246890845397,0.0723769,19.84914439143686,0.07948993,-44.96559622643841,0.058427114,5.4413247,5.419782,5.4410043,-0.021222115,16.494202,0.8177306,False,0,0.032102164,6907.4873,186,0.9633128,False,3.199
65289279632597760,2016.0,55.96136666025569,24.24729269931756,0.020785743,0.016582325,0.07816744,7.480421328453063,0.02482104,21.60756899722613,0.026304282,-44.80289003132921,0.019226117,11.1088,11.523164,10.524111,0.999053,5.260689,0.38871056,False,0,0.03944886,2012.8871,281,1.5047315,False,0.971
65289623229979136,2016.0,56.02026285603311,24.275319181164605,0.017415805,0.012790104,-0.034656692,7.285423899385576,0.020213522,20.133680883909427,0.020558178,-45.35637699913802,0.0150993755,11.209136,11.650412,10.597657,1.0527544,5.52734,0.5050327,False,0,0.04271966,733.94714,254,0.9129053,False,0.932
65292234570088064,2016.0,56.10725957131531,24.394496851857834,0.021823907,0.016240148,0.09760405,8.02785908082978,0.024394251,21.95042265441983,0.028079616,-49.20267411149293,0.020327898,8.121808,8.253396,7.86998,0.38341618,7.611011,0.80330706,False,0,0.017572133,613.85815,242,0.9579118,True,1.663
65295430026352512,2016.0,56.23507805711012,24.432404748893703,0.019780174,0.01620874,0.3022211,7.397105402364088,0.023178987,19.698151724297123,0.02821788,-46.135081435179735,0.022394326,10.2749605,10.6065855,9.774689,0.8318968,3.6667042,0.5311477,False,0,0.03178919,801.8307,222,1.1424334,False,1.163
65296357738731008,2016.0,56.39368645440966,24.463106878376045,0.02935461,0.019359428,0.12976046,7.351642646560689,0.03236741,18.45262299245357,0.039106637,-46.101289273382704,0.023752518,8.54996,8.726979,8.228857,0.49812222,2.6167693,0.38355166,False,0,0.030071609,778.64764,205,1.2320466,False,1.568
65296907494549120,2016.0,56.30216285614178,24.46706395730414,0.34372172,0.23705986,-0.15274888,9.544445082693732,0.40304163,16.29167298918471,0.40419722,-47.20609438994383,0.2875654,4.2610216,4.224305,4.33163,-0.10732508,,,False,0,0.079590306,110540.16,149,2.3145595,False,5.001
66863058730966528,2016.0,57.91861505669585,24.982962928567403,0.04262207,0.025461499,0.1955088,7.192075944321202,0.051241267,18.226768813623966,0.052532967,-46.381209584824255,0.03641908,10.70626,11.07512,10.166348,0.9087715,3.777448,0.68959945,False,0,0.04762549,1688.5015,325,1.631875,False,1.067
66873431072788608,2016.0,57.35719555718829,24.93737112832054,0.8799769,0.63397837,0.13101962,,,,,,,11.297504,11.064828,10.006414,1.0584135,,,False,91,0.182451,340340.66,127,,False,0.932
66873435368674944,2016.0,57.3571986019457,24.937448375714208,0.33327806,0.18956019,-0.2572618,6.100790558654151,0.36860406,22.75235582143761,0.41949978,-50.204893071517645,0.29047048,11.241502,11.056971,10.006188,1.0507822,1.2235458,3.635814,False,91,0.25719795,35616.37,197,9.95026,False,0.932
66878932929927936,2016.0,57.75971818177649,25.05529120051468,0.020120192,0.009194625,0.09841819,6.276176566753496,0.01878342,16.34409640990836,0.02474263,-38.26526200990468,0.01203059,12.8764305,13.519095,12.104125,1.4149704,5.5044403,2.4715357,False,0,0.017363101,598.2036,379,0.9955936,True,0.747
66897933865345920,2016.0,58.18906123797251,25.279659903374625,0.014950788,0.010240634,0.0192816,7.224048040147685,0.017462691,19.494968153501564,0.01934242,-45.0654688095901,0.014464087,13.247913,14.024435,12.384273,1.6401625,4.514552,2.0410042,False,0,0.029095242,339.21732,360,0.99487203,False,0.68
66903293984399872,2016.0,57.8423312184945,25.165928880530256,0.018518234,0.009506052,0.006675679,7.207573585446735,0.018511295,19.59890343436721,0.02223983,-45.4340940423396,0.012342448,13.613075,14.502443,12.683687,1.8187561,3.9179668,3.0264812,False,0,0.012588632,453.9147,391,1.1168429,False,0.614
66937859881182848,2016.0,57.502760899240016,25.39859852117092,0.050222866,0.036151484,0.17318864,7.01616625251663,0.060382336,18.295871155539142,0.06648443,-44.85428144367233,0.04923834,12.781891,13.624446,11.871041,1.7534046,4.9312983,3.0793464,False,0,0.02573474,3501.1917,317,2.8889759,False,0.634
66939848447027584,2016.0,57.07039222938601,25.21491968688357,0.03006022,0.019866316,-0.11457719,7.358738230374514,0.030612484,18.11105149210825,0.048222587,-45.7244672361417,0.027914919,9.118056,9.297057,8.638018,0.6590395,9.11767,1.4625108,False,46,0.04254535,1679.954,255,1.2645075,False,1.395
66939852742083328,2016.0,57.07012438268859,25.214760758245717,1.6066823,0.95936316,-0.9963969,,,,,,,,,,,,,False,0,1.3783059,3960.0176,88,,False,5.001
66940299422471296,2016.0,57.108594247341806,25.244490489581228,0.023427432,0.015464485,0.12885451,7.51025816775081,0.024871431,19.747984466432342,0.030093858,-48.32004863058663,0.01948922,14.485869,15.638486,13.414243,2.2242432,11.876486,6.3465223,False,0,0.039463002,317.76205,279,1.0950806,False,0.525
66944422591073024,2016.0,57.03204797759779,25.31508636826297,0.060929243,0.03599471,-0.011312526,7.363883737212068,0.06398246,20.146280152417912,0.085898556,-49.21068580797612,0.04935174,13.309442,14.130023,12.413292,1.7167311,14.154362,6.826558,False,0,0.025258502,2541.034,238,3.380635,False,0.65
66957612431742080,2016.0,57.663843479333416,25.393551753796316,0.13212833,0.09074069,0.27775934,6.389250304766965,0.1453061,18.771487235556904,0.16130723,-45.53791054324141,0.12294724,12.017368,12.681604,11.214888,1.4667168,4.3065414,4.049324,False,0,0.0076253465,68150.53,365,10.812572,False,0.747
66957994687842176,2016.0,57.64893550920422,25.4263087706472,0.023098264,0.013229087,0.097266875,7.2922429808358755,0.024515567,18.294899007126467,0.026344167,-44.33948783446367,0.018056903,11.730169,12.249611,11.03897,1.2106409,7.3792014,6.5996675,False,0,0.017516812,1578.2306,371,1.3848734,False,0.836
66960262430594816,2016.0,57.57373154236856,25.37936374386112,0.022906287,0.014112258,-0.119481646,7.23941620088313,0.03129381,19.34775319788397,0.028891403,-45.86003924563756,0.022539066,9.52466,9.781733,9.102612,0.679121,5.5181684,0.49526042,False,0,0.0507396,772.53406,319,1.0734888,False,1.357
66969676998824576,2016.0,57.77650195986893,25.594492433140854,0.016978191,0.010111648,0.016559863,7.309821489243173,0.01884424,20.12835332681689,0.019902049,-45.27003628820477,0.014017098,9.013485,9.2411585,8.625974,0.6151848,6.1291366,0.34450424,False,0,0.06900352,704.79614,400,0.89512056,True,1.434
66980362877378432,2016.0,57.470573906210106,25.647246431442863,0.01584435,0.009196278,-0.056037657,7.246003957202509,0.017314317,18.623312387093797,0.018656163,-45.93795176933582,0.012443527,9.434445,9.706347,8.994207,0.7121401,5.507269,0.392375,False,0,0.057626393,861.496,409,1.014025,False,1.318
69964879813013248,2016.0,56.83709232128784,25.52563883889348,0.021360595,0.013701376,-0.010808787,7.44663752434784,0.02141899,19.303587860106475,0.031532314,-45.56852791313415,0.018631194,9.696473,9.988295,9.23546,0.7528343,8.280799,2.2508507,False,1,0.030811964,552.87604,208,1.1370097,False,1.259
69988489250631680,2016.0,57.33572618441402,25.81781951369322,0.015956456,0.009331469,0.030981334,7.747734110425985,0.017780812,19.652589032555056,0.018518,-47.62953161731615,0.012593997,13.315139,14.14078,12.421041,1.7197399,9.250212,1.8262933,False,0,0.06738787,491.68875,372,1.1851069,False,0.648
70024154658949120,2016.0,56.645215600086246,25.84365846299981,0.15136571,0.10864731,0.17773817,7.379061618516552,0.1644261,16.961073467576995,0.19177116,-45.52740980140536,0.1405392,8.645617,8.819336,8.328406,0.4909296,3.1138906,0.81143063,False,0,0.050721284,24415.334,219,6.6524506,False,1.568
70028170451469312,2016.0,56.84109229961472,25.89773926570265,0.022169787,0.014315307,-0.02162392,7.171909892274891,0.024377132,20.30233114114823,0.023567459,-45.190117254010005,0.016276434,14.385638,15.504047,13.333762,2.1702852,2.0729873,8.636045,False,0,0.03141069,273.96603,255,1.0687273,False,0.549
70035351636365824,2016.0,56.46956248113335,25.861531694231783,0.027908174,0.019109618,0.034877893,7.219855323807745,0.029352078,20.43298479625248,0.037030745,-43.71042320473896,0.024847938,14.520498,15.650686,13.344301,2.306385,-10.871506,7.1151867,False,12,0.014884687,499.9895,239,1.4850247,False,0.513
70044628765739776,2016.0,56.58103788137984,26.043073251837463,0.02010701,0.013602867,-0.10874745,7.478152057866121,0.021972712,20.32368054054732,0.02301888,-45.98185989200832,0.017742243,14.088978,15.089968,13.097936,1.992032,4.024877,4.298527,False,0,0.037506152,220.56839,235,1.0073797,False,0.574
70108473456817280,2016.0,55.40077339536187,25.619132539658523,0.01819119,0.013179402,0.066219024,7.260360591268323,0.02059642,17.45329149479062,0.0213053,-43.16377509224178,0.015652841,9.931939,10.236442,9.456241,0.78020096,3.4922378,0.625632,False,0,0.05720139,775.12396,244,1.2195249,False,1.22
70114039734416128,2016.0,55.52034957514179,25.66308487679759,0.033662837,0.02621768,0.077823944,7.183251797456246,0.040552836,19.61186381623379,0.043620143,-44.44273913200854,0.031656902,14.559706,15.952679,13.390611,2.562068,11.013411,7.004017,False,0,0.037136476,740.00116,266,1.708634,False,0.43
70125000491024128,2016.0,55.95431715608065,25.72941113715992,0.015224232,0.010826993,0.1451584,7.513559806401316,0.016861212,21.27076048171719,0.01936811,-47.76507840699674,0.013815187,11.733715,12.225448,11.079909,1.1455383,4.58411,0.9154732,False,0,0.03680437,490.88303,230,0.9764908,False,0.874
70132658415356672,2016.0,56.01878964027544,25.85610373779405,0.017384915,0.012373146,0.12453142,7.308381076735373,0.0190633,19.256685715816424,0.024754882,-43.26668931115148,0.016977781,12.512795,13.1623535,11.725962,1.4363918,2.309795,5.7007227,False,0,0.040602077,385.1349,207,1.1794591,False,0.747
